Form,Exp,Geozone,Date,STemp,BTemp,BTime,Start,Visib,AvgDepth,MaxDepth,Current,Habitat,Species_ID,Family_ID,Abundance,English_Name,Scientific,Family_Name,Site_Name,Latitude,Longitude
50025,E,52020032,1997-10-04,84,84,55,9,5,8,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
50025,E,52020032,1997-10-04,84,84,55,9,5,8,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
50025,E,52020032,1997-10-04,84,84,55,9,5,8,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Paul's Anchor,19.694666666666667,-80.0695
53024,E,52020037,1997-07-14,83,83,66,10,6,8,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
53024,E,52020037,1997-07-14,83,83,66,10,6,8,0,3,5,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
53024,E,52020037,1997-07-14,83,83,66,10,6,8,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Donna's Delight/Black Coral Forest,19.684333333333335,-80.08066666666667
58347,N,52020033,1997-03-15,0,0,40,10,2,1,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
58347,N,52020033,1997-03-15,0,0,40,10,2,1,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
60412,N,52020007,1998-04-21,80,79,47,10,5,10,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
60412,N,52020007,1998-04-21,80,79,47,10,5,10,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
60412,N,52020007,1998-04-21,80,79,47,10,5,10,0,3,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
62360,E,52020036,1999-09-27,88,81,40,9,4,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
62366,E,52020008,1999-09-26,84,84,51,11,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
62366,E,52020008,1999-09-26,84,84,51,11,4,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
62896,N,52020012,1999-06-11,0,82,54,11,5,7,0,3,5,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
62896,N,52020012,1999-06-11,0,82,54,11,5,7,0,3,5,1,53,1,Blue Angelfish,Holacanthus bermudensis,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
62896,N,52020012,1999-06-11,0,82,54,11,5,7,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
62896,N,52020012,1999-06-11,0,82,54,11,5,7,0,3,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Coconut Walk,19.680833333333332,-80.09033333333333
62897,N,52020045,1999-06-10,0,82,45,15,5,7,0,3,5,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Paradise Plunge,19.672333333333334,-80.103
62897,N,52020045,1999-06-10,0,82,45,15,5,7,0,3,5,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Paradise Plunge,19.672333333333334,-80.103
67199,N,52020026,1999-09-01,86,86,67,16,5,5,0,3,9,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Meadow's,19.6925,-80.06866666666667
67199,N,52020026,1999-09-01,86,86,67,16,5,5,0,3,9,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Meadow's,19.6925,-80.06866666666667
67199,N,52020026,1999-09-01,86,86,67,16,5,5,0,3,9,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Meadow's,19.6925,-80.06866666666667
67199,N,52020026,1999-09-01,86,86,67,16,5,5,0,3,9,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Meadow's,19.6925,-80.06866666666667
67288,N,52020040,1997-10-08,0,0,42,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67290,N,52020001,1997-10-10,0,0,59,9,5,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67290,N,52020001,1997-10-10,0,0,59,9,5,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67290,N,52020001,1997-10-10,0,0,59,9,5,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67293,E,52020007,1997-10-05,84,84,55,9,5,8,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67293,E,52020007,1997-10-05,84,84,55,9,5,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67294,E,52020007,1997-10-05,84,84,51,9,4,9,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67295,E,52020036,1997-10-05,84,84,55,11,4,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
67296,E,52020008,1997-10-05,82,82,56,15,4,7,0,2,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67296,E,52020008,1997-10-05,82,82,56,15,4,7,0,2,5,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67297,E,52020030,1997-10-06,82,82,55,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67297,E,52020030,1997-10-06,82,82,55,9,5,7,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67297,E,52020030,1997-10-06,82,82,55,9,5,7,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67298,E,52020034,1997-10-06,82,82,60,11,4,6,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67298,E,52020034,1997-10-06,82,82,60,11,4,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67299,E,52020022,1997-10-06,82,82,60,15,4,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67303,E,52020040,1997-10-08,82,82,57,9,5,8,0,3,5,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67303,E,52020040,1997-10-08,82,82,57,9,5,8,0,3,5,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67303,E,52020040,1997-10-08,82,82,57,9,5,8,0,3,5,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67305,E,52020000,1997-10-08,0,0,120,14,3,1,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,NA,NA,NA
67305,E,52020000,1997-10-08,0,0,120,14,3,1,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,NA,NA,NA
67305,E,52020000,1997-10-08,0,0,120,14,3,1,0,2,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,NA,NA,NA
67307,E,52020001,1997-10-10,84,84,56,9,5,7,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67307,E,52020001,1997-10-10,84,84,56,9,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67307,E,52020001,1997-10-10,84,84,56,9,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67308,E,52020001,1997-10-10,84,84,67,11,4,5,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Jackson's Reef,19.690666666666665,-80.06916666666666
67309,E,52020000,1997-10-10,0,0,70,15,4,1,0,1,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,NA,NA,NA
67309,E,52020000,1997-10-10,0,0,70,15,4,1,0,1,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,NA,NA,NA
67326,N,52020036,1997-10-04,84,84,53,11,5,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
67326,N,52020036,1997-10-04,84,84,53,11,5,6,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
67327,N,52020007,1997-10-05,84,84,53,9,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67327,N,52020007,1997-10-05,84,84,53,9,5,7,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67327,N,52020007,1997-10-05,84,84,53,9,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67327,N,52020007,1997-10-05,84,84,53,9,5,7,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67328,N,52020008,1997-10-04,84,84,61,15,4,6,0,2,5,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67329,N,52020030,1997-10-06,0,0,56,9,4,8,0,1,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67329,N,52020030,1997-10-06,0,0,56,9,4,8,0,1,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67330,N,52020022,1997-10-06,0,0,64,15,4,7,0,3,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67331,N,52020034,1997-10-06,0,0,56,11,4,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67331,N,52020034,1997-10-06,0,0,56,11,4,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67334,N,52020040,1997-10-08,0,0,59,9,4,9,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67334,N,52020040,1997-10-08,0,0,59,9,4,9,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67335,N,52020026,1997-10-08,0,0,65,11,4,5,0,3,1,6,53,3,Rock Beauty,Holacanthus tricolor,Angelfish,Meadow's,19.6925,-80.06866666666667
67335,N,52020026,1997-10-08,0,0,65,11,4,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Meadow's,19.6925,-80.06866666666667
67336,N,52020033,1997-10-08,0,0,65,15,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67338,N,52020027,1997-10-10,0,0,62,15,4,5,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67338,N,52020027,1997-10-10,0,0,62,15,4,5,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67339,N,52020007,1997-10-05,84,84,58,9,5,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Cumber's Caves / Cumber's Cove,19.6895,-80.07
67341,N,52020008,1997-10-05,84,84,64,15,5,7,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67341,N,52020008,1997-10-05,84,84,64,15,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67342,N,52020008,1997-10-09,86,84,61,9,5,9,0,3,1,1,53,1,Blue Angelfish,Holacanthus bermudensis,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67342,N,52020008,1997-10-09,86,84,61,9,5,9,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67343,N,52020022,1997-10-06,84,84,66,15,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67344,E,52020036,1997-10-05,84,84,55,11,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Three Fathom Reef / Mixing Bowl,19.685,-80.07816666666666
67345,E,52020008,1997-10-05,84,84,60,15,5,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67345,E,52020008,1997-10-05,84,84,60,15,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67346,N,52020034,1997-10-06,84,84,60,11,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67347,N,52020030,1997-10-06,84,84,56,9,4,10,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67347,N,52020030,1997-10-06,84,84,56,9,4,10,0,2,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67350,E,52020030,1997-10-06,84,84,60,9,5,7,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67350,E,52020030,1997-10-06,84,84,60,9,5,7,0,2,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67350,E,52020030,1997-10-06,84,84,60,9,5,7,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67351,E,52020034,1997-10-06,84,84,60,11,5,5,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67351,E,52020034,1997-10-06,84,84,60,11,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67351,E,52020034,1997-10-06,84,84,60,11,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67351,E,52020034,1997-10-06,84,84,60,11,5,5,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67352,E,52020022,1997-10-06,84,84,60,15,4,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67352,E,52020022,1997-10-06,84,84,60,15,4,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67352,E,52020022,1997-10-06,84,84,60,15,4,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67352,E,52020022,1997-10-06,84,84,60,15,4,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67353,E,52020008,1997-10-09,83,83,60,9,5,7,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67353,E,52020008,1997-10-09,83,83,60,9,5,7,0,3,1,6,53,3,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67354,E,52020027,1997-10-09,83,83,60,11,5,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67354,E,52020027,1997-10-09,83,83,60,11,5,4,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67354,E,52020027,1997-10-09,83,83,60,11,5,4,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67355,E,52020005,1997-10-09,83,83,60,15,5,5,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67355,E,52020005,1997-10-09,83,83,60,15,5,5,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67355,E,52020005,1997-10-09,83,83,60,15,5,5,0,3,1,6,53,3,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67361,N,52020005,1997-10-09,0,0,60,15,5,4,0,3,1,1,53,2,Blue Angelfish,Holacanthus bermudensis,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67361,N,52020005,1997-10-09,0,0,60,15,5,4,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67361,N,52020005,1997-10-09,0,0,60,15,5,4,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67363,E,52020033,1997-10-08,83,83,60,15,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67363,E,52020033,1997-10-08,83,83,60,15,5,5,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67363,E,52020033,1997-10-08,83,83,60,15,5,5,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67364,E,52020040,1997-10-08,84,84,60,9,5,8,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67364,E,52020040,1997-10-08,84,84,60,9,5,8,0,3,1,5,53,2,Queen Angelfish,Holacanthus ciliaris,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67364,E,52020040,1997-10-08,84,84,60,9,5,8,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67370,N,52020030,1997-10-06,0,0,45,9,4,8,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67370,N,52020030,1997-10-06,0,0,45,9,4,8,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67370,N,52020030,1997-10-06,0,0,45,9,4,8,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67371,N,52020030,1997-10-06,0,0,47,9,5,8,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67371,N,52020030,1997-10-06,0,0,47,9,5,8,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67372,N,52020034,1997-10-06,84,0,50,11,5,7,0,2,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67373,N,52020022,1997-10-06,84,84,50,15,5,6,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67373,N,52020022,1997-10-06,84,84,50,15,5,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67374,N,52020034,1997-10-06,82,82,50,11,4,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67380,N,52020000,1997-10-08,0,0,120,15,3,1,0,1,8,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,NA,NA,NA
67382,N,52020030,1997-10-06,0,0,45,9,3,8,0,2,3,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67382,N,52020030,1997-10-06,0,0,45,9,3,8,0,2,3,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67383,N,52020030,1997-10-06,82,82,45,9,5,8,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67384,N,52020030,1997-10-06,84,84,45,9,5,8,0,2,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Lea Lea's Lookout,19.6815,-80.08883333333333
67390,N,52020021,1997-10-07,0,0,55,11,5,6,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Blossom Village,NA,NA
67390,N,52020021,1997-10-07,0,0,55,11,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Blossom Village,NA,NA
67391,N,52020026,1997-10-08,0,0,50,11,5,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Meadow's,19.6925,-80.06866666666667
67392,N,52020008,1997-10-09,0,0,56,9,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,The Great Wall (Sheer Wall- East and West),19.682283333333334,-80.08556666666667
67393,N,52020027,1997-10-09,0,0,52,11,5,6,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67394,N,52020005,1997-10-09,0,0,48,15,4,5,0,3,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67394,N,52020005,1997-10-09,0,0,48,15,4,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Sarah's Set,19.687333333333335,-80.07266666666666
67397,N,52020034,1997-10-06,0,0,35,11,5,6,0,2,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Bus Stop,19.686533333333333,-80.06931666666667
67398,N,52020022,1997-10-06,0,0,47,15,5,7,0,2,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67398,N,52020022,1997-10-06,0,0,47,15,5,7,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67398,N,52020022,1997-10-06,0,0,47,15,5,7,0,2,1,4,53,2,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67400,N,52020022,1997-10-06,0,0,51,15,5,7,0,2,1,6,53,1,Rock Beauty,Holacanthus tricolor,Angelfish,Joy's Joy,19.678833333333333,-80.09316666666666
67406,N,52020040,1997-10-08,85,84,58,9,5,10,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67406,N,52020040,1997-10-08,85,84,58,9,5,10,0,3,1,5,53,1,Queen Angelfish,Holacanthus ciliaris,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67406,N,52020040,1997-10-08,85,84,58,9,5,10,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,McCoy's Wall,19.6765,-80.09866666666667
67407,N,52020033,1997-10-08,85,84,66,15,5,5,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67408,N,52020026,1997-10-08,85,84,65,11,5,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Meadow's,19.6925,-80.06866666666667
67408,N,52020026,1997-10-08,85,84,65,11,5,6,0,3,1,3,53,1,French Angelfish,Pomacanthus paru,Angelfish,Meadow's,19.6925,-80.06866666666667
67409,N,52020027,1997-10-09,85,84,66,11,5,7,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Marilynn's Cut (Great Gash),19.684666666666665,-80.07916666666667
67416,N,52020033,1997-10-08,0,0,55,15,4,6,0,3,1,6,53,2,Rock Beauty,Holacanthus tricolor,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67416,N,52020033,1997-10-08,0,0,55,15,4,6,0,3,1,4,53,1,Gray Angelfish,Pomacanthus arcuatus,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67416,N,52020033,1997-10-08,0,0,55,15,4,6,0,3,1,1,53,2,Blue Angelfish,Holacanthus bermudensis,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
67416,N,52020033,1997-10-08,0,0,55,15,4,6,0,3,1,3,53,2,French Angelfish,Pomacanthus paru,Angelfish,Eagle Ray Roundup,19.691,-80.06916666666666
